language,model,iteration,id,nloc,ccn,token_count,param_count,length,top_nesting_level,flake8,pylint
italian,claude,8,ClassEval_2::get_argument,2,1,17,2,11,1,2,6
italian,claude,8,ClassEval_2::parse_arguments,33,13,245,2,61,1,18,21
italian,claude,8,ClassEval_30::get_correlation,18,7,158,1,42,1,13,17
italian,claude,8,ClassEval_30::get_max,2,1,13,1,9,1,1,5
italian,claude,8,ClassEval_30::get_min,2,1,13,1,9,1,1,5
italian,claude,8,ClassEval_30::get_std_deviation,7,4,67,1,22,1,6,9
italian,claude,8,ClassEval_30::get_sum,2,1,13,1,9,1,1,5
italian,claude,8,ClassEval_30::get_variance,6,4,72,1,15,1,3,12
italian,claude,8,ClassEval_31::correlation_coefficient,9,4,106,2,26,1,7,13
italian,claude,8,ClassEval_31::kurtosis,12,5,98,1,28,1,7,11
italian,claude,8,ClassEval_31::pdf,8,2,75,3,18,1,8,13
italian,claude,8,ClassEval_31::skewness,8,3,74,1,21,1,5,9
italian,claude,8,ClassEval_32::caesar_decipher,11,4,91,3,25,1,4,5
italian,claude,8,ClassEval_32::rail_fence_decipher,30,14,206,3,55,1,15,16
italian,claude,8,ClassEval_32::vigenere_decipher,22,5,151,2,43,1,9,13
italian,claude,8,ClassEval_33::BulkItemPromo,6,3,41,1,17,1,4,7
italian,claude,8,ClassEval_33::FidelityPromo,4,2,30,1,15,1,4,7
italian,claude,8,ClassEval_33::LargeOrderPromo,6,3,49,1,24,1,7,9
italian,claude,8,ClassEval_33::due,4,2,43,1,19,1,5,9
italian,claude,8,ClassEval_33::total,2,2,25,1,12,1,2,6
italian,claude,8,ClassEval_34::_get_alignment_value,7,1,36,2,12,1,3,4
italian,claude,8,ClassEval_34::add_heading,10,5,59,3,19,1,5,7
italian,claude,8,ClassEval_34::add_table,18,9,128,2,31,1,8,13
italian,claude,8,ClassEval_34::read_text,7,2,44,1,14,1,4,10
italian,claude,8,ClassEval_34::write_text,21,5,145,4,38,1,13,19
italian,claude,8,ClassEval_35::find_blank,5,4,50,2,13,1,3,6
italian,claude,8,ClassEval_35::get_possible_moves,19,9,107,2,37,1,14,16
italian,claude,8,ClassEval_35::move,24,12,170,3,41,1,8,9
italian,claude,8,ClassEval_35::solve,20,6,142,1,49,1,12,25
italian,claude,8,ClassEval_36::clear_inbox,10,5,69,2,30,1,7,14
italian,claude,8,ClassEval_36::fetch,6,3,31,1,16,1,5,8
italian,claude,8,ClassEval_36::get_occupied_size,5,2,24,1,15,1,4,7
italian,claude,8,ClassEval_36::is_full_with_one_more_email,2,1,18,2,12,1,3,7
italian,claude,8,ClassEval_36::send_to,21,11,181,4,46,1,13,16
italian,claude,8,ClassEval_37::caesar_cipher,12,4,94,3,26,1,5,6
italian,claude,8,ClassEval_37::rail_fence_cipher,13,6,76,3,30,1,6,10
italian,claude,8,ClassEval_37::vigenere_cipher,16,4,117,2,32,1,6,9
italian,claude,8,ClassEval_38::process_excel_data,18,5,146,3,39,1,9,16
italian,claude,8,ClassEval_38::read_excel,9,2,55,2,17,1,4,8
italian,claude,8,ClassEval_38::write_excel,11,3,52,3,33,1,7,12
italian,claude,8,ClassEval_39::_calculate,15,7,79,3,27,1,7,12
italian,claude,8,ClassEval_39::calculate,50,24,343,5,112,2,10,15
italian,claude,8,ClassEval_39::compare,12,1,61,3,27,1,5,8
italian,claude,8,ClassEval_39::is_operator,2,1,24,1,11,1,3,6
italian,claude,8,ClassEval_39::prepare,34,19,248,2,61,1,15,18
italian,claude,8,ClassEval_39::transform,2,1,15,1,11,1,3,5
italian,claude,8,ClassEval_3::count,5,3,36,2,18,1,5,11
italian,claude,8,ClassEval_3::count_all,6,2,34,1,17,1,1,1
italian,claude,8,ClassEval_3::factorial,9,5,48,1,18,1,4,8
italian,claude,8,ClassEval_3::select,8,3,54,2,21,1,7,13
italian,claude,8,ClassEval_3::select_all,8,3,57,1,21,1,7,15
italian,claude,8,ClassEval_40::calculate_calorie_intake,13,4,103,1,34,1,17,24
italian,claude,8,ClassEval_40::condition_judge,8,3,40,1,17,1,4,10
italian,claude,8,ClassEval_40::get_BMI,2,1,18,1,10,1,2,8
italian,claude,8,ClassEval_41::_check_five_in_a_row,17,9,162,4,43,1,13,31
italian,claude,8,ClassEval_41::check_winner,26,12,190,1,51,1,14,33
italian,claude,8,ClassEval_41::make_move,11,7,91,3,31,1,9,17
italian,claude,8,ClassEval_42::book_room,16,5,90,4,40,1,13,21
italian,claude,8,ClassEval_42::check_in,12,5,83,4,38,1,10,16
italian,claude,8,ClassEval_42::check_out,5,2,35,3,18,1,2,8
italian,claude,8,ClassEval_42::get_available_rooms,2,1,19,2,10,1,2,5
italian,claude,8,ClassEval_43::add_employee,12,3,66,6,29,1,7,10
italian,claude,8,ClassEval_43::get_employee,5,2,26,2,17,1,5,10
italian,claude,8,ClassEval_43::list_employees,5,2,38,1,14,1,4,8
italian,claude,8,ClassEval_43::remove_employee,6,2,28,2,18,1,4,10
italian,claude,8,ClassEval_43::update_employee,6,2,35,3,19,1,6,12
italian,claude,8,ClassEval_44::::format_line_feed,3,1,20,1,8,1,1,7
italian,claude,8,ClassEval_44::extract_code_from_html_text,36,13,204,10,80,3,7,12
italian,claude,8,ClassEval_44::format_line_html_text,12,4,84,2,41,1,8,11
italian,claude,8,ClassEval_45::adjust_brightness,6,2,44,2,14,1,5,11
italian,claude,8,ClassEval_45::load_image,3,1,22,2,10,1,2,6
italian,claude,8,ClassEval_45::resize_image,3,2,34,3,14,1,1,6
italian,claude,8,ClassEval_45::rotate_image,5,2,39,2,11,1,1,6
italian,claude,8,ClassEval_45::save_image,3,2,24,2,9,1,1,6
italian,claude,8,ClassEval_46::interpolate_1d,16,6,145,3,34,1,4,22
italian,claude,8,ClassEval_46::interpolate_2d,31,8,272,5,58,1,12,25
italian,claude,8,ClassEval_47::get_binary,16,8,97,1,36,1,8,11
italian,claude,8,ClassEval_47::get_octets,14,8,75,1,25,1,3,8
italian,claude,8,ClassEval_47::is_valid,18,11,110,1,33,1,10,15
italian,claude,8,ClassEval_48::get_hostname,6,2,36,1,15,1,6,10
italian,claude,8,ClassEval_48::is_valid_ipv4,17,10,92,1,37,1,9,15
italian,claude,8,ClassEval_48::is_valid_ipv6,7,2,37,1,18,1,3,7
italian,claude,8,ClassEval_49::get_job_applicants,6,3,37,2,17,1,7,10
italian,claude,8,ClassEval_49::post_job,7,1,35,4,19,1,5,9
italian,claude,8,ClassEval_49::remove_job,3,2,23,2,13,1,3,8
italian,claude,8,ClassEval_49::search_jobs,6,4,39,2,16,1,6,9
italian,claude,8,ClassEval_49::submit_resume,7,1,35,4,19,1,5,7
italian,claude,8,ClassEval_49::withdraw_resume,3,2,23,2,13,1,3,8
italian,claude,8,ClassEval_4::add_course_score,5,3,56,4,15,1,3,9
italian,claude,8,ClassEval_4::add_student,7,1,37,4,16,1,2,5
italian,claude,8,ClassEval_4::get_all_students_with_fail_course,18,12,120,1,31,1,4,9
italian,claude,8,ClassEval_4::get_course_average,10,4,50,2,18,1,5,9
italian,claude,8,ClassEval_4::get_gpa,9,4,69,2,29,1,8,12
italian,claude,8,ClassEval_4::get_top_student,9,3,41,1,21,1,4,9
italian,claude,8,ClassEval_50::process_json,14,4,103,3,39,1,16,22
italian,claude,8,ClassEval_50::read_json,11,3,57,2,21,1,4,10
italian,claude,8,ClassEval_50::write_json,7,2,50,3,18,1,5,11
italian,claude,8,ClassEval_51::fleiss_kappa,19,5,141,4,48,1,6,20
italian,claude,8,ClassEval_51::kappa,10,8,144,2,29,1,8,19
italian,claude,8,ClassEval_52::get_pos_tag,9,2,63,2,27,1,9,13
italian,claude,8,ClassEval_52::lemmatize_sentence,27,7,162,3,60,2,12,19
italian,claude,8,ClassEval_52::remove_punctuation,2,1,26,2,11,1,4,8
italian,claude,8,ClassEval_53::add_word,2,1,16,2,6,1,1,5
italian,claude,8,ClassEval_53::find_longest_word,10,4,69,2,28,1,7,12
italian,claude,8,ClassEval_54::create_board,20,4,127,1,37,1,5,15
italian,claude,8,ClassEval_54::has_path,40,19,322,3,76,1,19,41
italian,claude,8,ClassEval_54::is_game_over,6,4,27,1,17,1,2,5
italian,claude,8,ClassEval_54::is_valid_move,52,38,646,15,83,1,28,42
italian,claude,8,ClassEval_54::remove_icons,5,1,42,3,11,1,1,10
italian,claude,8,ClassEval_55::palindromic_length,7,4,64,4,23,1,5,8
italian,claude,8,ClassEval_55::palindromic_string,27,8,188,1,53,1,11,20
italian,claude,8,ClassEval_56::accuracy,7,5,66,3,18,1,4,6
italian,claude,8,ClassEval_56::f1_score,17,13,157,3,33,1,8,12
italian,claude,8,ClassEval_56::precision,6,8,79,3,17,1,5,8
italian,claude,8,ClassEval_56::recall,6,8,79,3,17,1,5,8
italian,claude,8,ClassEval_56::update,10,10,78,3,19,1,3,10
italian,claude,8,ClassEval_57::map,25,8,145,3,62,2,12,17
italian,claude,8,ClassEval_57::mrr,18,7,119,3,47,2,9,17
italian,claude,8,ClassEval_58::check_won,7,5,61,2,18,1,5,9
italian,claude,8,ClassEval_58::generate_mine_sweeper_map,18,13,238,1,36,1,11,26
italian,claude,8,ClassEval_58::generate_playerMap,2,3,30,1,10,1,3,9
italian,claude,8,ClassEval_58::sweep,18,14,209,3,38,1,11,30
italian,claude,8,ClassEval_59::add_movie,12,1,83,6,33,1,9,17
italian,claude,8,ClassEval_59::available_movies,14,5,102,4,31,2,1,1
italian,claude,8,ClassEval_59::book_ticket,12,9,96,3,36,1,9,14
italian,claude,8,ClassEval_5::display,3,1,18,3,13,1,4,6
italian,claude,8,ClassEval_5::interpret,20,12,123,2,42,1,15,18
italian,claude,8,ClassEval_60::create_table,12,1,28,1,16,1,2,7
italian,claude,8,ClassEval_60::delete_ticket,4,1,31,2,9,1,1,6
italian,claude,8,ClassEval_60::insert_ticket,7,1,42,5,15,1,4,6
italian,claude,8,ClassEval_60::search_tickets_by_customer,5,1,37,2,15,1,3,6
italian,claude,8,ClassEval_61::add_song,2,1,16,2,11,1,2,6
italian,claude,8,ClassEval_61::play,4,3,27,1,14,1,3,7
italian,claude,8,ClassEval_61::previous_song,12,5,62,1,23,1,4,14
italian,claude,8,ClassEval_61::remove_song,3,2,23,2,13,1,2,7
italian,claude,8,ClassEval_61::set_volume,6,2,26,2,16,1,4,7
italian,claude,8,ClassEval_61::shuffle,6,2,26,1,17,1,5,10
italian,claude,8,ClassEval_61::stop,5,2,23,1,15,1,3,8
italian,claude,8,ClassEval_61::switch_song,14,5,72,1,26,1,5,16
italian,claude,8,ClassEval_62::construct_stop_word_list,2,1,14,1,8,1,1,4
italian,claude,8,ClassEval_62::process,8,4,59,2,17,1,5,7
italian,claude,8,ClassEval_62::remove_stop_words,7,5,62,3,15,1,2,5
italian,claude,8,ClassEval_63::calculate_word_frequency,8,3,83,2,22,1,9,11
italian,claude,8,ClassEval_63::process,10,1,88,2,30,1,12,15
italian,claude,8,ClassEval_63::process_data,8,5,65,2,18,1,3,6
italian,claude,8,ClassEval_64::binary_to_decimal,2,1,13,1,9,1,1,4
italian,claude,8,ClassEval_64::decimal_to_binary,11,4,52,1,22,1,5,9
italian,claude,8,ClassEval_64::decimal_to_hex,2,1,15,1,9,1,1,4
italian,claude,8,ClassEval_64::decimal_to_octal,12,4,64,1,24,1,6,9
italian,claude,8,ClassEval_64::hex_to_decimal,2,1,13,1,9,1,2,4
italian,claude,8,ClassEval_64::octal_to_decimal,2,1,13,1,9,1,1,4
italian,claude,8,ClassEval_65::format,68,20,416,5,109,2,14,28
italian,claude,8,ClassEval_65::format_string,42,13,282,3,103,2,20,22
italian,claude,8,ClassEval_65::parse_more,9,4,33,2,17,1,2,5
italian,claude,8,ClassEval_65::trans_three,27,7,210,2,48,1,12,14
italian,claude,8,ClassEval_65::trans_two,14,5,174,2,27,1,9,12
italian,claude,8,ClassEval_66::is_hex_char,2,1,10,1,10,1,3,5
italian,claude,8,ClassEval_66::replace,23,7,134,3,59,2,8,11
italian,claude,8,ClassEval_67::add_dish,10,4,62,2,26,1,5,8
italian,claude,8,ClassEval_67::calculate_total,9,2,59,1,25,1,6,10
italian,claude,8,ClassEval_67::checkout,4,2,20,1,16,1,3,8
italian,claude,8,ClassEval_68::get_page,8,3,56,2,20,1,5,12
italian,claude,8,ClassEval_68::get_page_info,15,1,92,2,37,1,7,16
italian,claude,8,ClassEval_68::search,15,3,78,2,36,1,7,11
italian,claude,8,ClassEval_69::extract_text_from_pdfs,8,3,42,1,15,1,2,5
italian,claude,8,ClassEval_69::merge_pdfs,10,3,66,2,27,1,9,13
italian,claude,8,ClassEval_6::get,12,2,84,2,28,1,8,12
italian,claude,8,ClassEval_6::setNum,4,1,33,1,12,1,3,10
italian,claude,8,ClassEval_70::_validate_name,4,3,27,2,9,1,2,5
italian,claude,8,ClassEval_70::_validate_phoneNumber,4,4,34,2,9,1,3,7
italian,claude,8,ClassEval_70::_validate_sex,5,2,30,2,10,1,2,4
italian,claude,8,ClassEval_71::check_win,7,3,39,1,17,1,5,12
italian,claude,8,ClassEval_71::init_game,14,6,99,1,27,1,4,14
italian,claude,8,ClassEval_71::move,43,19,427,2,76,1,25,54
italian,claude,8,ClassEval_72::extract_email,3,1,21,2,11,1,4,7
italian,claude,8,ClassEval_72::findall,2,1,19,3,11,1,9,12
italian,claude,8,ClassEval_72::generate_email_pattern,2,1,9,1,9,1,3,5
italian,claude,8,ClassEval_72::generate_phone_number_pattern,2,1,9,1,9,1,6,7
italian,claude,8,ClassEval_72::generate_split_sentences_pattern,2,1,9,1,9,1,4,6
italian,claude,8,ClassEval_72::match,3,1,24,3,12,1,5,9
italian,claude,8,ClassEval_72::split,3,1,21,3,12,1,6,10
italian,claude,8,ClassEval_72::split_sentences,11,7,93,2,29,1,9,10
italian,claude,8,ClassEval_72::sub,2,1,23,4,12,1,8,12
italian,claude,8,ClassEval_72::validate_phone_number,6,2,28,2,17,1,3,7
italian,claude,8,ClassEval_73::attack,3,1,27,2,12,1,2,5
italian,claude,8,ClassEval_73::gain_exp,5,2,38,2,17,1,4,13
italian,claude,8,ClassEval_73::heal,3,1,24,1,10,1,1,6
italian,claude,8,ClassEval_73::is_alive,2,1,12,1,9,1,2,5
italian,claude,8,ClassEval_73::level_up,8,2,56,1,18,1,5,18
italian,claude,8,ClassEval_74::add_white_list,7,3,44,2,17,1,3,7
italian,claude,8,ClassEval_74::del_white_list,8,3,46,2,17,1,2,7
italian,claude,8,ClassEval_74::recv,4,3,36,2,11,1,4,7
italian,claude,8,ClassEval_74::send,11,5,50,2,22,1,7,13
italian,claude,8,ClassEval_74::show,7,3,30,2,16,1,3,9
italian,claude,8,ClassEval_75::add_item,4,2,45,4,15,1,3,7
italian,claude,8,ClassEval_75::remove_item,5,3,50,3,14,1,1,8
italian,claude,8,ClassEval_75::total_price,5,2,33,1,14,1,3,6
italian,claude,8,ClassEval_75::view_items,2,1,12,1,10,1,2,5
italian,claude,8,ClassEval_76::add_user,6,2,29,2,16,1,3,7
italian,claude,8,ClassEval_76::all_not_signed_in,2,3,25,1,13,1,2,5
italian,claude,8,ClassEval_76::all_signed_in,6,4,51,1,17,1,4,9
italian,claude,8,ClassEval_76::check_sign_in,4,2,25,2,16,1,2,6
italian,claude,8,ClassEval_76::sign_in,5,2,27,2,14,1,3,7
italian,claude,8,ClassEval_77::eat_food,11,3,70,1,29,1,6,16
italian,claude,8,ClassEval_77::move,13,3,97,2,33,1,8,17
italian,claude,8,ClassEval_77::random_food_position,9,3,62,1,17,1,4,12
italian,claude,8,ClassEval_77::reset,5,1,31,1,15,1,2,11
italian,claude,8,ClassEval_78::count_words,10,6,55,2,21,1,7,8
italian,claude,8,ClassEval_78::process_text_file,10,3,56,2,24,1,7,10
italian,claude,8,ClassEval_78::split_sentences,17,5,104,2,35,1,6,10
italian,claude,8,ClassEval_79::delete,2,1,11,2,9,1,2,5
italian,claude,8,ClassEval_79::insert,7,3,49,2,19,1,6,9
italian,claude,8,ClassEval_79::select,10,3,48,3,23,1,8,11
italian,claude,8,ClassEval_79::select_by_age_range,2,1,13,3,10,1,3,6
italian,claude,8,ClassEval_79::select_female_under_age,2,1,11,2,9,1,2,4
italian,claude,8,ClassEval_79::update,10,3,63,3,20,1,7,8
italian,claude,8,ClassEval_7::check_balanced_brackets,10,6,76,1,20,1,5,8
italian,claude,8,ClassEval_7::clear_expr,2,3,26,1,10,1,2,6
italian,claude,8,ClassEval_80::delete,8,3,51,2,18,1,5,6
italian,claude,8,ClassEval_80::insert,5,2,43,2,13,1,2,4
italian,claude,8,ClassEval_80::select,15,5,86,3,30,1,6,8
italian,claude,8,ClassEval_80::update,13,4,85,3,27,1,8,7
italian,claude,8,ClassEval_81::correlation,11,5,127,2,30,1,7,13
italian,claude,8,ClassEval_81::correlation_matrix,24,9,216,1,43,1,8,12
italian,claude,8,ClassEval_81::mean,4,2,27,1,13,1,2,5
italian,claude,8,ClassEval_81::median,7,2,40,1,19,1,4,9
italian,claude,8,ClassEval_81::mode,9,5,68,1,25,1,6,9
italian,claude,8,ClassEval_81::standard_deviation,6,3,52,1,21,1,5,8
italian,claude,8,ClassEval_81::z_score,6,3,62,1,21,1,6,8
italian,claude,8,ClassEval_82::add_stock,2,1,16,2,11,1,2,6
italian,claude,8,ClassEval_82::buy_stock,8,2,45,2,21,1,4,11
italian,claude,8,ClassEval_82::calculate_portfolio_value,5,2,31,1,14,1,3,7
italian,claude,8,ClassEval_82::get_portfolio_summary,11,2,59,1,22,1,6,10
italian,claude,8,ClassEval_82::get_stock_value,2,1,21,2,11,1,3,5
italian,claude,8,ClassEval_82::remove_stock,6,5,63,2,17,1,5,8
italian,claude,8,ClassEval_82::sell_stock,15,5,91,2,40,1,11,14
italian,claude,8,ClassEval_83::create_student_table,12,1,28,1,18,1,2,7
italian,claude,8,ClassEval_83::delete_student_by_name,6,1,46,2,16,1,3,6
italian,claude,8,ClassEval_83::insert_student,10,1,65,2,22,1,7,11
italian,claude,8,ClassEval_83::search_student_by_name,8,1,52,2,20,1,6,11
italian,claude,8,ClassEval_84::process_file,7,3,63,1,22,1,6,11
italian,claude,8,ClassEval_84::read_file,3,1,24,1,10,1,1,6
italian,claude,8,ClassEval_84::read_file_as_json,4,1,32,1,14,1,5,9
italian,claude,8,ClassEval_84::write_file,3,1,29,2,11,1,2,7
italian,claude,8,ClassEval_85::auto_check_conflict,10,5,54,1,26,1,5,14
italian,claude,8,ClassEval_85::auto_set_mode,5,2,27,1,12,1,2,9
italian,claude,8,ClassEval_85::get_mode,2,1,10,1,6,1,1,5
italian,claude,8,ClassEval_85::get_target_temperature,2,1,10,1,8,1,1,5
italian,claude,8,ClassEval_85::set_mode,5,2,29,2,12,1,1,5
italian,claude,8,ClassEval_85::set_target_temperature,2,1,13,2,9,1,1,5
italian,claude,8,ClassEval_85::simulate_operation,10,4,52,1,26,1,7,17
italian,claude,8,ClassEval_86::check_winner,12,11,214,1,29,1,10,28
italian,claude,8,ClassEval_86::is_board_full,6,5,31,1,12,1,1,6
italian,claude,8,ClassEval_86::make_move,7,6,91,3,21,1,4,12
italian,claude,8,ClassEval_87::add_seconds,5,1,38,2,18,1,5,9
italian,claude,8,ClassEval_87::datetime_to_string,2,1,15,2,9,1,1,4
italian,claude,8,ClassEval_87::get_current_date,3,1,21,1,9,1,1,5
italian,claude,8,ClassEval_87::get_current_time,3,1,21,1,10,1,1,5
italian,claude,8,ClassEval_87::get_format_time,2,1,21,7,14,1,2,5
italian,claude,8,ClassEval_87::get_minutes,7,1,53,3,20,1,6,10
italian,claude,8,ClassEval_87::string_to_datetime,4,1,24,2,14,1,3,8
italian,claude,8,ClassEval_88::cos,2,1,20,2,10,1,4,9
italian,claude,8,ClassEval_88::factorial,9,5,50,2,16,1,2,6
italian,claude,8,ClassEval_88::sin,2,1,20,2,9,1,4,9
italian,claude,8,ClassEval_88::tan,2,1,20,2,9,1,4,9
italian,claude,8,ClassEval_88::taylor,8,2,70,3,23,1,6,11
italian,claude,8,ClassEval_89::_generate_cards,3,2,26,1,6,1,1,5
italian,claude,8,ClassEval_89::answer,11,4,71,2,30,1,10,13
italian,claude,8,ClassEval_89::evaluate_expression,6,2,31,2,16,1,2,6
italian,claude,8,ClassEval_89::get_my_cards,3,2,26,1,10,1,3,7
italian,claude,8,ClassEval_8::deposit,5,2,27,2,11,1,3,8
italian,claude,8,ClassEval_8::transfer,4,1,27,3,14,1,2,6
italian,claude,8,ClassEval_8::view_balance,2,1,10,1,5,1,1,5
italian,claude,8,ClassEval_8::withdraw,7,3,39,2,13,1,3,9
italian,claude,8,ClassEval_90::get_fragment,5,4,41,1,12,1,3,7
italian,claude,8,ClassEval_90::get_host,4,1,24,1,12,1,4,7
italian,claude,8,ClassEval_90::get_path,9,4,55,1,20,1,7,10
italian,claude,8,ClassEval_90::get_query_params,8,3,69,1,19,1,6,9
italian,claude,8,ClassEval_90::get_scheme,4,1,24,1,11,1,2,6
italian,claude,8,ClassEval_91::add,4,2,31,2,13,1,2,6
italian,claude,8,ClassEval_91::fix_path,2,1,13,1,11,1,3,5
italian,claude,8,ClassEval_91::parse,9,5,58,3,22,1,6,11
italian,claude,8,ClassEval_92::delete_user_by_username,4,1,35,2,13,1,1,6
italian,claude,8,ClassEval_92::insert_user,4,1,38,3,13,1,2,6
italian,claude,8,ClassEval_92::search_user_by_username,5,1,37,2,15,1,2,6
italian,claude,8,ClassEval_92::validate_user_login,11,2,69,3,27,1,8,12
italian,claude,8,ClassEval_93::compute_idf_weight_dict,5,2,46,2,14,1,3,7
italian,claude,8,ClassEval_93::cosine_similarities,9,2,73,2,30,1,11,14
italian,claude,8,ClassEval_93::n_similarity,8,1,73,2,23,1,10,14
italian,claude,8,ClassEval_93::similarity,5,1,46,2,15,1,8,10
italian,claude,8,ClassEval_94::add_item,2,1,28,4,14,1,2,6
italian,claude,8,ClassEval_94::display_items,9,3,57,1,22,1,6,10
italian,claude,8,ClassEval_94::insert_coin,5,2,33,2,15,1,4,7
italian,claude,8,ClassEval_94::purchase_item,11,4,66,2,34,1,10,17
italian,claude,8,ClassEval_94::restock_item,6,2,34,3,19,1,5,9
italian,claude,8,ClassEval_95::add_product,5,2,48,4,15,1,2,7
italian,claude,8,ClassEval_95::change_order_status,4,2,31,3,16,1,3,8
italian,claude,8,ClassEval_95::create_order,10,3,57,4,30,1,5,11
italian,claude,8,ClassEval_95::get_product_quantity,4,2,27,2,15,1,2,7
italian,claude,8,ClassEval_95::track_order,4,2,28,2,13,1,1,6
italian,claude,8,ClassEval_95::update_product_quantity,3,2,28,3,10,1,2,6
italian,claude,8,ClassEval_96::celsius_to_fahrenheit,2,1,16,1,11,1,2,6
italian,claude,8,ClassEval_96::fahrenheit_to_celsius,2,1,18,1,11,1,2,6
italian,claude,8,ClassEval_96::query,21,15,179,3,37,1,8,12
italian,claude,8,ClassEval_96::set_city,2,1,13,2,12,1,2,6
italian,claude,8,ClassEval_97::is_valid_input,19,5,138,2,42,1,14,12
italian,claude,8,ClassEval_97::text2int,39,8,276,2,54,1,8,11
italian,claude,8,ClassEval_98::find_element,4,3,36,2,17,1,1,6
italian,claude,8,ClassEval_98::process_xml_data,12,5,91,2,30,1,8,12
italian,claude,8,ClassEval_98::read_xml,5,1,33,1,14,1,2,7
italian,claude,8,ClassEval_98::write_xml,14,6,103,2,25,1,5,14
italian,claude,8,ClassEval_99::create_zip_file,16,7,112,3,32,1,18,20
italian,claude,8,ClassEval_99::extract_all,10,2,53,2,22,1,6,14
italian,claude,8,ClassEval_99::extract_file,14,5,92,3,32,1,10,17
italian,claude,8,ClassEval_99::read_zip_file,10,4,59,1,19,1,4,9
italian,claude,8,ClassEval_9::add,17,7,135,2,39,1,8,13
italian,claude,8,ClassEval_9::multiply,27,10,218,2,56,1,12,14
italian,claude,8,ClassEval_9::subtract,51,18,302,2,89,1,19,30
italian,claude,9,ClassEval_0::filter,13,7,96,4,38,1,10,11
italian,claude,9,ClassEval_0::get_jwt_user,19,9,117,2,38,1,13,15
italian,claude,9,ClassEval_0::is_start_with,3,2,29,2,13,1,3,5
italian,claude,9,ClassEval_0::set_current_user_info_and_log,3,1,19,2,12,1,2,7
italian,claude,9,ClassEval_10::calculate_binary_info,14,2,80,1,25,1,8,11
italian,claude,9,ClassEval_10::clean_non_binary_chars,2,3,26,1,10,1,5,6
italian,claude,9,ClassEval_10::convert_to_ascii,6,2,51,1,16,1,3,7
italian,claude,9,ClassEval_10::convert_to_utf8,7,3,70,1,19,1,5,8
italian,claude,9,ClassEval_11::add,2,1,12,2,12,1,3,6
italian,claude,9,ClassEval_11::check,6,4,35,1,16,1,2,5
italian,claude,9,ClassEval_11::has,2,1,16,2,12,1,4,6
italian,claude,9,ClassEval_11::remove,2,1,13,2,12,1,3,5
italian,claude,9,ClassEval_12::calculate_hand_value,16,6,77,2,33,1,12,11
italian,claude,9,ClassEval_12::check_winner,30,11,131,4,70,2,11,16
